target,softmax prob,average overlap,overlap variance
1,[0.0106 0.9894],3.0401307888536046e-05,2.8551014711902874e-05
1,[0.0027 0.9973],1.787895132392074e-05,2.4538867021013627e-05
1,[0.0115 0.9885],9.641650607487095e-05,0.00012445014022568077
1,[0.4342 0.5658],0.25598776673160056,0.1945727153854366
1,[0.0417 0.9583],0.0011296257945358189,0.0019624792299217358
1,[0.0116 0.9884],0.0012518996276901521,0.0016677883563142317
1,[8.8290e-04 9.9912e-01],3.310504170783405e-05,8.187876000483008e-05
1,[0.3269 0.6731],0.44175648537765977,0.26520433766457097
1,[0.0031 0.9969],2.162896687044546e-06,2.3512709657869502e-06
1,[0.044 0.956],0.0020581554183863615,0.004549344882349395
1,[0.0021 0.9979],1.9716227546622367e-06,3.131336039290294e-06
1,[0.3744 0.6256],0.3623175352802328,0.28291900076403825
1,[0.0388 0.9612],0.056616538953830155,0.08707033173220106
1,[0.0039 0.9961],0.00013087631681999882,0.00034567199210825685
1,[0.0336 0.9664],0.0008235636409277684,0.0010458318200067154
1,[0.0358 0.9642],0.0022678910964687706,0.003283787404013555
1,[0.0082 0.9918],0.0001418502307806897,0.00019743933276242346
1,[7.6416e-04 9.9924e-01],2.37641977716206e-06,2.0894333031808933e-06
1,[0.009 0.991],1.514201824644458e-05,3.142618343240487e-05
1,[0.0065 0.9935],4.475994351228468e-06,4.319784856687678e-06
1,[0.0107 0.9893],0.0010920309685391026,0.0013236364580390138
1,[0.0404 0.9596],0.004081556282746336,0.007733089325356137
1,[0.0487 0.9513],0.0004153211880512375,0.00041404602846898563
1,[5.8360e-04 9.9942e-01],8.773495185864705e-07,2.27836746261653e-07
1,[0.0294 0.9706],0.0015257199102946292,0.002106058233915996
1,[0.0144 0.9856],0.0003310563269388073,0.0006400812138090814
1,[0.0014 0.9986],2.925232084548029e-06,4.471111675175891e-06
1,[0.0022 0.9978],5.624318900177273e-06,1.0678806166282488e-05
1,[0.0089 0.9911],2.1565166962808692e-05,3.845654206015367e-05
1,[0.1027 0.8973],0.012077391535583024,0.019106785588802917
1,[0.0055 0.9945],8.175215026510429e-06,1.3736976162951455e-05
1,[0.0268 0.9732],0.003348539423389342,0.007272968284316111
1,[0.061 0.939],0.004718781676690469,0.0037882842959371587
1,[0.015 0.985],0.00010603278779479574,0.00013134503620989516
1,[0.0021 0.9979],4.886367533026269e-05,0.00011658757136342845
1,[0.004 0.996],2.6147584781101646e-06,3.750712274965092e-06
1,[0.2706 0.7294],0.5055299167173305,0.22111992643195513
