target,softmax prob,classification error %,average overlap,predictive entropy,average entropy,mutual information
1,[0.0151 0.9849],0.004444444,0.012830728,0.116747585,0.109823381,0.006924204
1,[0.0211 0.9789],0,0.000886106,0.042986542,0.041587396,0.001399146
1,[0.0062 0.9938],0,8.95E-06,0.019820737,0.019458479,0.000362259
1,[0.0948 0.9052],0.005555556,0.012957245,0.09148415,0.086168844,0.005315307
1,[0.0443 0.9557],0,0.001179874,0.118099121,0.115294847,0.002804274
1,[0.0203 0.9797],0,4.21E-05,0.040022814,0.039283167,0.000739646
1,[6.1764e-04 9.9938e-01],0.002222222,0.006254217,0.028576366,0.025862867,0.002713499
1,[0.02 0.98],0,0.002153741,0.085273206,0.082250155,0.003023052
1,[0.1142 0.8858],0.002222222,0.030215107,0.23084109,0.22217884,0.00866225
1,[0.0707 0.9293],0,0.002349473,0.09995134,0.096640631,0.003310709
1,[0.0256 0.9744],0,0.000358775,0.062559452,0.061100873,0.001458579
1,[0.0038 0.9962],0,2.60E-06,0.015614046,0.015406968,0.000207078
1,[0.6904 0.3096],0.517777778,0.774272914,0.502617448,0.438875991,0.063741457
1,[0.0115 0.9885],0,0.00032616,0.025254927,0.024601468,0.000653459
1,[0.0244 0.9756],0,0.000633539,0.055585045,0.053964528,0.001620517
1,[0.0055 0.9945],0,3.31E-06,0.01494258,0.014740442,0.000202137
1,[0.8568 0.1432],0.954444444,0.122728704,0.463749842,0.393669793,0.07008005
1,[0.222 0.778],0.118888889,0.267428156,0.298085404,0.257383538,0.040701866
1,[0.0074 0.9926],0,0.000123474,0.027568827,0.026934496,0.000634331
1,[0.0386 0.9614],0,0.000185149,0.069455016,0.067901363,0.001553654
1,[0.0402 0.9598],0,0.000702632,0.084585029,0.082573321,0.002011708
1,[0.011 0.989],0,0.000346812,0.033210186,0.032225945,0.000984241
1,[1.6170e-04 9.9984e-01],0,4.64E-06,0.002768493,0.00270103,6.75E-05
1,[0.01 0.99],0,5.71E-06,0.021729981,0.021428952,0.000301029
1,[0.0234 0.9766],0.001111111,0.001484862,0.039378424,0.038130209,0.001248215
1,[0.0578 0.9422],0,0.00360915,0.09756249,0.093810549,0.003751941
1,[0.0641 0.9359],0,0.001366696,0.083052341,0.080689369,0.002362972
1,[0.041 0.959],0,0.001928382,0.079211818,0.076700624,0.002511194
1,[0.0016 0.9984],0,6.16E-06,0.008945573,0.008798186,0.000147387
1,[0.0173 0.9827],0,0.000809045,0.050380662,0.04900256,0.001378102
1,[0.0136 0.9864],0,0.000237141,0.043566691,0.042331415,0.001235276
1,[0.0021 0.9979],0,3.74E-05,0.017747091,0.017338247,0.000408844
1,[0.0063 0.9937],0,4.49E-06,0.018102266,0.017826545,0.000275722
1,[0.0193 0.9807],0,8.00E-05,0.037643313,0.036822001,0.000821311
1,[0.2383 0.7617],0.17,0.35825765,0.361982462,0.322846563,0.039135899
1,[0.0143 0.9857],0,0.000119761,0.037747494,0.03697103,0.000776464
1,[0.0024 0.9976],0,0.000197929,0.016989312,0.01633384,0.000655472
1,[0.0809 0.9191],0,0.001823181,0.099600442,0.09671539,0.002885052
1,[0.0072 0.9928],0,5.41E-05,0.018871065,0.01833952,0.000531545
1,[8.8325e-05 9.9991e-01],0,1.51E-06,0.003812015,0.003731133,8.09E-05
1,[0.008 0.992],0,3.45E-05,0.029834107,0.029140259,0.000693848
1,[0.5275 0.4725],0.652222222,0.69044591,0.522981398,0.47292344,0.050057958
