target,softmax prob,classification error %,average overlap,predictive entropy,average entropy,mutual information
1,[0.0065 0.9935],0.001111111,0.002907223,0.151911921,0.112630417,0.039281504
1,[0.0335 0.9665],0,0.002127445,0.225553355,0.194871478,0.030681877
1,[0.0081 0.9919],0,0.000160813,0.121681832,0.100900652,0.02078118
1,[6.1236e-04 9.9939e-01],0.001111111,0.004256066,0.078638164,0.044067099,0.034571066
1,[0.0345 0.9655],0,0.002681647,0.240125724,0.206412438,0.033713286
1,[0.2489 0.7511],0.03,0.097338544,0.482600259,0.436836449,0.045763809
1,[0.0594 0.9406],0,0.00146874,0.231830313,0.198977112,0.032853201
1,[0.0151 0.9849],0,0.00071849,0.188853568,0.159499,0.029354569
1,[0.0014 0.9986],0,1.58E-05,0.061450304,0.045653945,0.015796359
1,[0.4809 0.5191],0.304444444,0.416045828,0.528724415,0.439039719,0.089684696
1,[0.0053 0.9947],0,1.45E-05,0.0887519,0.073556561,0.015195339
1,[0.0246 0.9754],0,0.001567994,0.214394819,0.180951159,0.03344366
1,[0.0035 0.9965],0,6.90E-06,0.073873955,0.060639938,0.013234017
1,[0.9465 0.0535],0.994444444,0.034537155,0.210808809,0.200692489,0.01011632
1,[0.7006 0.2994],0.162222222,0.165439415,0.484869914,0.316998938,0.167870976
1,[0.0036 0.9964],0,0.000182208,0.100516066,0.080186685,0.020329381
1,[0.0346 0.9654],0,0.001039116,0.183198198,0.150787874,0.032410324
1,[0.0415 0.9585],0,0.000676982,0.206198922,0.175514562,0.03068436
1,[0.0112 0.9888],0,0.000358341,0.145025187,0.120307486,0.024717701
1,[3.2537e-05 9.9997e-01],0,9.07E-07,0.016779055,0.01110012,0.005678935
1,[0.0136 0.9864],0,6.98E-06,0.082051778,0.068856388,0.01319539
1,[0.0167 0.9833],0,0.000860001,0.107959013,0.086930856,0.021028157
1,[0.025 0.975],0,0.000453245,0.199747552,0.167264995,0.032482557
1,[0.0277 0.9723],0,0.001662948,0.226893014,0.190903086,0.035989928
1,[0.0562 0.9438],0,0.003160772,0.256585388,0.221332944,0.035252445
1,[8.8501e-04 9.9911e-01],0,1.22E-06,0.029944227,0.023934774,0.006009453
1,[0.008 0.992],0,0.000260468,0.140885941,0.117735281,0.02315066
1,[0.0269 0.9731],0.002222222,0.008141698,0.204010314,0.155500876,0.048509437
1,[0.0042 0.9958],0,3.69E-06,0.066064545,0.054081546,0.011982999
1,[0.003 0.997],0,6.45E-05,0.084240628,0.066301553,0.017939075
1,[0.0107 0.9893],0,2.12E-05,0.090306918,0.075540848,0.01476607
1,[0.1171 0.8829],0.053333333,0.135997605,0.468482117,0.392523872,0.075958245
1,[0.007 0.993],0,0.000187574,0.113353529,0.096392503,0.016961026
1,[0.0024 0.9976],0,0.00085402,0.081368292,0.057691725,0.023676567
1,[0.0129 0.9871],0,0.00072196,0.198879018,0.168026265,0.030852752
1,[0.007 0.993],0,0.000157845,0.090085163,0.069095556,0.020989607
1,[5.8028e-05 9.9994e-01],0,4.46E-05,0.025392532,0.01488419,0.010508342
1,[0.0058 0.9942],0,4.58E-05,0.090590013,0.072553902,0.018036111
1,[0.8221 0.1779],0.868888889,0.231524052,0.375719103,0.339076587,0.036642516
