target,softmax prob,classification error %,average overlap,predictive entropy,average entropy,mutual information
0,[0.9944 0.0056],0,3.86E-06,0.019086403,0.018828608,0.000257795
0,[0.7682 0.2318],0.045555556,0.133625414,0.307198765,0.291425849,0.015772916
0,[0.7151 0.2849],0.117777778,0.354990431,0.412437141,0.397801289,0.014635853
0,[0.9983 0.0017],0,1.18E-06,0.008562512,0.008477294,8.52E-05
0,[0.9712 0.0288],0,0.000346594,0.076960156,0.075267428,0.001692728
1,[0.0105 0.9895],0,2.27E-06,0.019883653,0.019709386,0.000174267
1,[0.0088 0.9912],0,3.79E-06,0.024646775,0.024383002,0.000263773
1,[0.0373 0.9627],0,0.000263124,0.078755386,0.077138594,0.001616793
1,[0.0012 0.9988],0,0.000926725,0.046279779,0.044626139,0.00165364
1,[0.0029 0.9971],0,4.56E-06,0.02083009,0.020572657,0.000257432
1,[0.0094 0.9906],0,1.32E-05,0.028159415,0.027630582,0.000528833
1,[0.0029 0.9971],0,6.65E-06,0.021858682,0.021531907,0.000326775
1,[0.0462 0.9538],0.003333333,0.014544338,0.149211503,0.142893462,0.006318041
1,[0.0043 0.9957],0,5.69E-06,0.017573758,0.017328363,0.000245395
1,[0.0236 0.9764],0.001111111,0.003532055,0.102598486,0.099065941,0.003532545
1,[0.1202 0.8798],0.013333333,0.028744424,0.117062206,0.107434875,0.009627331
1,[0.7998 0.2002],0.91,0.224911258,0.508686759,0.445464217,0.063222542
1,[0.1722 0.8278],0.01,0.024063209,0.122248891,0.113121739,0.009127152
1,[0.052 0.948],0,0.001491287,0.113817011,0.110909118,0.002907893
1,[0.0077 0.9923],0.002222222,0.00474021,0.045875077,0.043449006,0.002426071
1,[0.0047 0.9953],0.001111111,0.002047072,0.045892624,0.043728191,0.002164434
1,[0.0266 0.9734],0,0.000298411,0.039500105,0.038252736,0.001247369
1,[0.1206 0.8794],0,0.005110051,0.173466571,0.169241011,0.00422556
1,[0.0438 0.9562],0,0.000325207,0.075262623,0.073641364,0.001621259
1,[6.3348e-04 9.9937e-01],0,0.000114389,0.021625148,0.021023468,0.00060168
1,[0.048 0.952],0,0.001580828,0.090422641,0.087630325,0.002792316
1,[0.2927 0.7073],0.157777778,0.407140256,0.416114346,0.396866133,0.019248212
1,[0.1936 0.8064],0.001111111,0.007584674,0.101734908,0.096852503,0.004882405
1,[0.0227 0.9773],0.001111111,0.003942548,0.092421993,0.088803392,0.003618601
1,[0.0043 0.9957],0,1.82E-05,0.013890797,0.013661717,0.00022908
1,[0.6164 0.3836],0.265555556,0.366316702,0.411130417,0.357768952,0.053361466
1,[0.0235 0.9765],0,0.001856848,0.076212897,0.073296641,0.002916256
1,[0.0791 0.9209],0.005555556,0.017439298,0.140883877,0.133922407,0.006961471
1,[0.0184 0.9816],0,0.001083832,0.044932134,0.043524813,0.001407321
1,[0.9588 0.0412],0.997777778,0.018369825,0.353568856,0.294252534,0.059316322
1,[0.1173 0.8827],0.064444444,0.124313998,0.18363555,0.154031951,0.029603599
1,[0.0116 0.9884],0,5.42E-05,0.031396838,0.030661556,0.000735282
1,[0.0562 0.9438],0,0.001431635,0.083417412,0.080889132,0.002528279
1,[0.1342 0.8658],0,0.004321235,0.146358751,0.142707055,0.003651697
1,[0.0313 0.9687],0,0.00032587,0.060183507,0.05886103,0.001322477
1,[4.4481e-04 9.9956e-01],0,2.20E-06,0.006958126,0.00682686,0.000131266
1,[0.0283 0.9717],0,3.09E-05,0.034312861,0.033741413,0.000571447
1,[0.0163 0.9837],0,0.000684405,0.040584396,0.039209137,0.001375259
1,[0.0671 0.9329],0.008888889,0.024826786,0.169372158,0.160550448,0.00882171
1,[0.203 0.797],0.001111111,0.01529312,0.179400349,0.172761765,0.006638584
1,[0.0336 0.9664],0,0.001084882,0.076494583,0.074383152,0.002111431
1,[0.0023 0.9977],0,1.40E-06,0.010896185,0.010791356,0.000104828
1,[0.0232 0.9768],0,0.001628863,0.073106589,0.07064519,0.0024614
1,[0.0849 0.9151],0,0.007271366,0.131526097,0.125857291,0.005668806
1,[0.006 0.994],0,0.00029214,0.029040778,0.028319792,0.000720986
1,[0.0164 0.9836],0,5.65E-05,0.040208587,0.039364752,0.000843836
1,[0.0087 0.9913],0,3.65E-06,0.025416402,0.025147658,0.000268744
1,[0.1482 0.8518],0.152222222,0.328951345,0.348287785,0.307465617,0.040822167
1,[0.0121 0.9879],0,1.45E-05,0.030616204,0.030144428,0.000471775
1,[0.0042 0.9958],0,6.23E-05,0.026662132,0.026015052,0.000647079
1,[0.1061 0.8939],0,0.002375647,0.112471709,0.109157174,0.003314536
1,[0.0229 0.9771],0,7.48E-05,0.054835996,0.053754602,0.001081395
1,[0.0013 0.9987],0,3.39E-06,0.010803677,0.01061748,0.000186197
1,[0.0116 0.9884],0,0.000102228,0.040031754,0.039062734,0.00096902
1,[0.2885 0.7115],0.155555556,0.366442636,0.400149884,0.376724557,0.023425327
