target,softmax prob,classification error %,average overlap,overlap variance
0,[0.9926843  0.00731573],0.0,0.00019838591624878963,0.00035865887151581376
0,[0.98578274 0.01421722],0.0,2.8462287723440437e-05,3.8069352811675794e-05
0,[0.97416115 0.02583884],0.0,5.1938591741841796e-05,5.8875823907585794e-05
0,[0.9899642  0.01003577],0.0,1.3544859175393941e-05,1.1537614509021523e-05
0,[0.9513796  0.04862036],0.0,0.0031135296209054363,0.0032201663644530402
0,[0.9865313  0.01346865],0.0,4.589198984908476e-05,0.00010488550269125228
0,[0.8849866  0.11501344],0.0011111111111111111,0.02579318750141537,0.010691219484591024
0,[0.7950303  0.20496975],0.08888888888888889,0.26037983650014884,0.2293517119476602
0,[0.9950978  0.00490223],0.0,3.4988379666808452e-06,3.675592491527471e-06
0,[0.95671225 0.04328775],0.0,0.0005310281644710917,0.00040260506167214525
1,[0.00322841 0.9967715 ],0.0,1.506144764312594e-06,7.203824199560502e-07
1,[0.00592697 0.9940731 ],0.0,3.737317181467067e-06,3.86471421199343e-06
1,[0.0227554 0.9772446],0.0,0.00020538323515232798,0.00037660688779617575
1,[0.00334827 0.9966517 ],0.0022222222222222222,0.004265442680366047,0.007836992927181744
1,[0.01222342 0.98777664],0.0,1.0812986600747833e-05,1.5235332583297022e-05
1,[0.0035148  0.99648523],0.0,3.0301116532892392e-05,6.250553892278239e-05
1,[0.00448159 0.9955183 ],0.0,1.5665567156285486e-06,4.693911103588269e-07
1,[0.11558492 0.8844151 ],0.0011111111111111111,0.019296711668461856,0.011116811090762159
1,[0.00548329 0.9945167 ],0.0,3.1482569702727314e-06,2.3751217913341607e-06
1,[0.05935949 0.94064057],0.0,0.0004391358287190508,0.0003828414116853687
1,[0.10438331 0.89561665],0.02666666666666667,0.0544901494592531,0.08706652724732315
1,[0.6662765  0.33372343],0.9133333333333333,0.22529702291716358,0.14011421254157555
1,[0.12259297 0.8774071 ],0.03,0.06306846071752137,0.07605933059524846
1,[0.07658154 0.9234185 ],0.0,0.0010756406049642353,0.0011440018700712058
1,[0.01544716 0.98455286],0.0,8.87154373766e-05,0.00021564948605696821
1,[0.02232523 0.9776748 ],0.0,8.520077086120217e-06,6.8679602130664655e-06
1,[0.01751757 0.98248243],0.0011111111111111111,0.0030242652801943486,0.0054259620289661605
1,[0.10370824 0.8962918 ],0.0,0.0019166093687468372,0.0016261410617064431
1,[0.03567963 0.9643203 ],0.0,0.001365336129274388,0.0014924078203045446
1,[0.00293724 0.99706274],0.0,6.511233637480053e-05,0.00012037068799096578
1,[0.04328481 0.9567152 ],0.0,0.0016126997989172227,0.0016771200022060295
1,[0.20788324 0.7921167 ],0.4588888888888889,0.7087066929437122,0.2670110292004428
1,[0.13964213 0.8603579 ],0.0022222222222222222,0.0064950855983005006,0.01441564610410389
1,[0.03367359 0.9663264 ],0.0033333333333333335,0.006814393420103142,0.01680776098263676
1,[0.00370998 0.9962901 ],0.0,1.6074870075010183e-06,7.35567040183308e-07
1,[0.37578574 0.62421423],0.13777777777777778,0.3174779720884276,0.23164433801666617
1,[0.01621016 0.98378986],0.0,0.00011111103575484844,0.00019504853815785107
1,[0.07828325 0.92171675],0.0033333333333333335,0.01728583537512396,0.02366607471195117
1,[0.00970036 0.9902996 ],0.0,6.545938134810333e-06,5.4256251620366e-06
1,[0.8437098  0.15629013],0.99,0.04178179682668118,0.07818877289673735
1,[0.22405139 0.7759486 ],0.12666666666666668,0.21600190192550062,0.19728844193690484
1,[0.00483944 0.9951605 ],0.0,6.914566343786082e-05,0.00010664339448882973
1,[0.08861341 0.91138655],0.0011111111111111111,0.009877864408813816,0.011659112124425783
1,[0.11094587 0.8890541 ],0.0,0.002427702666140672,0.0023455844727803595
1,[0.02651821 0.9734817 ],0.0,0.00015550913205809302,0.00019455288817400333
1,[4.990993e-04 9.995009e-01],0.0,1.8481575601225436e-06,2.910433538457182e-06
1,[0.00698051 0.9930195 ],0.0,3.3087990315485703e-06,2.966908153153411e-06
1,[0.01919827 0.98080176],0.0,4.396040693959442e-05,0.00011804889718001128
1,[0.04804366 0.95195633],0.0011111111111111111,0.00240307076297991,0.005925108044538077
1,[0.15507378 0.8449263 ],0.0,0.0063709904208905715,0.00791138510142832
1,[0.03782465 0.9621753 ],0.0,0.000912004261673756,0.0015164535479089117
1,[0.0017407  0.99825925],0.0,1.0519432553082746e-06,4.2186600750775297e-07
1,[0.02255655 0.9774434 ],0.0,0.00019823831430849486,0.0003205347237170388
1,[0.05620598 0.943794  ],0.0033333333333333335,0.011861622897446536,0.011393519101157636
1,[0.01107248 0.9889275 ],0.0,5.9530382479616695e-06,5.747362570268719e-06
1,[0.00885619 0.9911438 ],0.0,5.786125870009549e-05,5.150703257244563e-05
1,[0.01847715 0.9815229 ],0.0,6.841537478943368e-06,7.240130945695673e-06
1,[0.19378762 0.80621237],0.04888888888888889,0.12352751497954308,0.09869659608237687
1,[0.00939989 0.9906001 ],0.0,1.3805646598672473e-05,2.5528065140347774e-05
1,[0.00175511 0.9982449 ],0.0,2.633410796145149e-05,5.845680496966813e-05
1,[0.05032598 0.949674  ],0.0011111111111111111,0.002911827622322936,0.005849476658656928
1,[0.00694416 0.9930559 ],0.0,1.922281056359114e-05,1.86547330718958e-05
1,[5.8742845e-04 9.9941254e-01],0.0,2.3458277807360416e-06,4.052031472107706e-06
1,[0.00502967 0.9949704 ],0.0,9.668458154024006e-05,0.00019096428809869853
1,[0.79476273 0.20523727],0.46444444444444444,0.5389057104516796,0.2744263310120076
