target,softmax prob,classification error %,average overlap,predictive entropy,average entropy,mutual information
0,[0.99 0.01],0,2.66E-05,0.110515213,0.096943578,0.013571635
0,[0.9974 0.0026],0,2.81E-06,0.057734968,0.048720799,0.00901417
0,[0.9968 0.0032],0,4.01E-06,0.073795111,0.062123417,0.011671694
0,[0.7142 0.2858],0.126666667,0.319928751,0.527024151,0.48293369,0.044090461
0,[0.7724 0.2276],0.044444444,0.170780599,0.508845069,0.462532205,0.046312864
0,[0.9899 0.0101],0,0.000375489,0.171331503,0.147969283,0.02336222
0,[0.7698 0.2302],0.02,0.149632756,0.5214876,0.500434945,0.021052654
0,[0.9905 0.0095],0,4.53E-06,0.107352635,0.094967347,0.012385288
0,[0.971 0.029],0,0.000136866,0.212079632,0.192504868,0.019574764
0,[0.9974 0.0026],0,0.000188505,0.120183476,0.095502041,0.024681434
0,[0.6133 0.3867],0.141111111,0.385756529,0.53073644,0.505475026,0.025261414
0,[0.992 0.008],0,1.19E-05,0.087314404,0.074794691,0.012519714
0,[0.9956 0.0044],0,1.09E-05,0.096825598,0.080933541,0.015892057
0,[0.9916 0.0084],0,1.45E-05,0.09500944,0.082987493,0.012021947
0,[9.9962e-01 3.8488e-04],0,0.00020271,0.103848155,0.085982544,0.017865612
0,[0.992 0.008],0,1.42E-05,0.104488167,0.089914486,0.014573681
0,[0.9559 0.0441],0,0.00031924,0.214865428,0.191493072,0.023372356
0,[0.9901 0.0099],0,3.70E-05,0.140926744,0.118076194,0.02285055
0,[0.8612 0.1388],0.052222222,0.144002934,0.491112024,0.434138729,0.056973295
0,[0.7244 0.2756],0.033333333,0.113228575,0.473232235,0.402006265,0.07122597
0,[0.997 0.003],0,3.19E-06,0.058207593,0.048256462,0.009951131
0,[0.9764 0.0236],0,0.000509211,0.224147891,0.198200718,0.025947173
1,[0.0132 0.9868],0,1.86E-05,0.121128907,0.106080339,0.015048568
1,[0.332 0.668],0.023333333,0.049476057,0.285555307,0.203102288,0.082453019
1,[0.0759 0.9241],0,0.003863814,0.286054315,0.253764335,0.032289979
1,[0.0185 0.9815],0,0.000592682,0.17269094,0.136132889,0.036558051
1,[0.0101 0.9899],0,0.000128182,0.12767562,0.108330517,0.019345103
1,[0.0124 0.9876],0,0.000537369,0.120235157,0.09655995,0.023675207
1,[0.0039 0.9961],0,9.72E-06,0.091245944,0.077917009,0.013328935
1,[0.0498 0.9502],0,0.008518745,0.323017127,0.282807648,0.040209479
1,[0.0211 0.9789],0,0.00031662,0.177871563,0.153084853,0.024786709
1,[0.0153 0.9847],0.004444444,0.018164139,0.297652309,0.234979294,0.062673015
1,[0.086 0.914],0.005555556,0.018895952,0.323208673,0.271933271,0.051275402
1,[0.8004 0.1996],0.753333333,0.398622341,0.408421218,0.356287644,0.052133574
1,[0.1097 0.8903],0.02,0.046862762,0.38794965,0.325856367,0.062093283
1,[0.0728 0.9272],0.018888889,0.05715157,0.397029087,0.325540779,0.071488308
1,[0.0181 0.9819],0,0.001702584,0.165630568,0.134262653,0.031367916
1,[0.0153 0.9847],0,0.000182403,0.168251251,0.140889048,0.027362203
1,[0.0469 0.9531],0,0.012871787,0.307539785,0.25214643,0.055393355
1,[0.096 0.904],0.002222222,0.019806177,0.40296696,0.358946173,0.044020787
1,[0.0644 0.9356],0,0.000986946,0.240821803,0.210877301,0.029944501
1,[0.0014 0.9986],0.002222222,0.003924323,0.114138038,0.081040085,0.033097954
1,[0.0513 0.9487],0,0.002550157,0.29864869,0.262861164,0.035787526
1,[0.1921 0.8079],0.271111111,0.445505296,0.529861134,0.467065539,0.062795595
1,[0.1086 0.8914],0.003333333,0.00916332,0.329881535,0.29229593,0.037585604
1,[0.0744 0.9256],0,0.004930799,0.286810694,0.251067454,0.03574324
1,[0.0071 0.9929],0,9.73E-05,0.117723135,0.097453217,0.020269918
1,[0.584 0.416],0.775555556,0.497358274,0.415194109,0.376873838,0.038320271
1,[0.0191 0.9809],0,0.000157892,0.155024613,0.135316132,0.019708481
1,[0.0374 0.9626],0.001111111,0.006195622,0.316368428,0.274799533,0.041568895
1,[0.0106 0.9894],0,0.000122829,0.13017183,0.113118461,0.01705337
1,[0.7159 0.2841],0.836666667,0.34040754,0.358539155,0.32395712,0.034582035
1,[0.0458 0.9542],0.28,0.479745708,0.530616353,0.422703259,0.107913094
1,[0.018 0.982],0,0.001159001,0.188136422,0.157089888,0.031046534
1,[0.0355 0.9645],0,0.002839399,0.288076444,0.256955796,0.031120648
1,[0.1404 0.8596],0.001111111,0.006675093,0.34912304,0.315045452,0.034077588
1,[0.0272 0.9728],0,0.000710974,0.215172009,0.180762236,0.034409773
1,[4.7042e-04 9.9953e-01],0.001111111,0.001057129,0.034569405,0.02093711,0.013632295
1,[0.021 0.979],0,0.000119504,0.161327853,0.139336657,0.021991196
1,[0.0385 0.9615],0,0.000639095,0.196192799,0.166919428,0.029273371
1,[0.1241 0.8759],0.028888889,0.091550647,0.436809018,0.358866889,0.077942129
1,[0.1698 0.8302],0.001111111,0.008082187,0.344571799,0.303073503,0.041498296
1,[0.0879 0.9121],0.001111111,0.00879153,0.35244654,0.315143718,0.037302822
1,[0.0031 0.9969],0,2.18E-06,0.070047797,0.060145047,0.00990275
1,[0.0363 0.9637],0,0.003909411,0.275230651,0.235087213,0.040143438
1,[0.026 0.974],0,0.002352855,0.250853637,0.216331022,0.034522615
1,[0.0112 0.9888],0,0.000669239,0.131954506,0.108707471,0.023247035
1,[0.0179 0.9821],0,0.000445288,0.160804187,0.135404714,0.025399473
1,[0.027 0.973],0,8.62E-05,0.175897728,0.153759079,0.022138649
1,[0.3515 0.6485],0.11,0.29254385,0.521666892,0.464171759,0.057495133
1,[0.0245 0.9755],0,0.000516958,0.20398744,0.179421234,0.024566206
1,[0.01 0.99],0,0.000925319,0.142383749,0.114458345,0.027925403
1,[0.2308 0.7692],0.001111111,0.014223831,0.364119949,0.31110922,0.053010728
1,[0.0121 0.9879],0,0.000193801,0.158750166,0.131474954,0.027275212
1,[0.0021 0.9979],0,5.30E-05,0.044416922,0.030657015,0.013759907
1,[0.0148 0.9852],0,0.00069225,0.17380284,0.14514651,0.02865633
1,[0.2367 0.7633],0.303333333,0.30186711,0.528921593,0.455271613,0.073649979
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
