target,softmax prob,classification error %,average overlap,predictive entropy,average entropy,mutual information
1,[0.2866 0.7134],0.057777778,0.181672048,0.834701802,0.762850374,0.071851428
1,[0.0764 0.9236],0,0.004378325,0.394670259,0.350560944,0.044109315
1,[0.0191 0.9809],0,0.000233508,0.237750988,0.21044354,0.027307448
1,[0.0029 0.9971],0,0.000100275,0.115808818,0.092420929,0.023387888
1,[0.5897 0.4103],0.403333333,0.570671079,0.993241429,0.816237658,0.17700377
1,[0.0064 0.9936],0,5.83E-06,0.092882907,0.080004894,0.012878013
1,[0.0433 0.9567],0.001111111,0.003662323,0.251217681,0.209480136,0.041737545
1,[0.0039 0.9961],0,1.04E-05,0.081202237,0.067587747,0.013614491
1,[0.7367 0.2633],0.815555556,0.402487973,0.910486129,0.796778595,0.113707533
1,[0.0369 0.9631],0.025555556,0.074455734,0.568620821,0.454449149,0.114171672
1,[0.0059 0.9941],0,0.000296757,0.146644167,0.119681437,0.026962731
1,[0.0151 0.9849],0.001111111,0.001793065,0.233000225,0.202148193,0.030852032
1,[0.041 0.959],0,0.001074586,0.317493001,0.28547196,0.032021041
1,[0.0086 0.9914],0,0.001270164,0.204396393,0.168576986,0.035819407
1,[3.8418e-04 9.9962e-01],0,6.20E-06,0.033922111,0.023623306,0.010298805
1,[0.007 0.993],0,3.92E-06,0.104694847,0.091730462,0.012964385
1,[0.0205 0.9795],0,1.78E-05,0.14944441,0.130375275,0.019069135
1,[0.0908 0.9092],0,0.002406221,0.30832581,0.264782232,0.043543578
1,[0.0517 0.9483],0,0.004287255,0.328850757,0.286299884,0.042550873
1,[0.0379 0.9621],0,0.001465391,0.33036917,0.299099027,0.031270144
1,[0.002 0.998],0,1.18E-05,0.065137806,0.051701548,0.013436257
1,[0.0078 0.9922],0,0.000816923,0.212847191,0.180021227,0.032825963
1,[0.0248 0.9752],0.001111111,0.002384309,0.193338769,0.159022941,0.034315827
1,[0.0022 0.9978],0,9.93E-06,0.076934762,0.064434934,0.012499828
1,[0.0053 0.9947],0,6.39E-06,0.104210458,0.08783247,0.016377988
1,[0.0298 0.9702],0,0.000793975,0.255825354,0.221544095,0.034281259
1,[0.0847 0.9153],0.031111111,0.077998956,0.644643086,0.565469153,0.079173933
1,[0.0097 0.9903],0,2.67E-05,0.165918629,0.147243527,0.018675102
1,[0.0012 0.9988],0,0.001074141,0.122660273,0.093502969,0.029157304
1,[0.0409 0.9591],0,0.002368958,0.313387582,0.277934283,0.035453299
1,[0.008 0.992],0.001111111,0.001609941,0.127751594,0.097959286,0.029792307
1,[1.1460e-04 9.9989e-01],0,0.000358168,0.040111866,0.026557857,0.013554009
1,[0.0076 0.9924],0,4.18E-05,0.11701907,0.099268343,0.017750727
1,[0.3367 0.6633],0.365555556,0.550699664,0.990354528,0.902991039,0.087363489
